valueDateTimeOffset,premium,volatility_index,rate_differential,trading_volume,currency_a_strength,currency_b_strength,economic_trend,session_asian,session_european,session_us,high_volatility,is_weekend
2024-02-21 05:00:00+00:00,1.8243,31.05,2.5696,1463,107.73,97.87,0.0908,1,0,0,1,0
2024-02-21 06:00:00+00:00,1.84,17.21,2.5814,1523,107.64,97.45,0.0881,1,0,0,0,0
2024-02-21 07:00:00+00:00,1.8417,13.15,2.5667,1598,107.42,97.06,0.0843,1,0,0,0,0
2024-02-21 08:00:00+00:00,1.8379,19.56,2.5776,1355,107.26,96.69,0.0839,1,0,0,0,0
2024-02-21 09:00:00+00:00,1.9046,32.9,2.5821,1509,107.06,96.32,0.0807,1,0,0,1,0
2024-02-21 10:00:00+00:00,1.8853,15.98,2.5705,1097,106.89,95.96,0.0844,0,1,0,0,0
2024-02-21 11:00:00+00:00,1.8992,28.2,2.5496,1292,106.67,95.53,0.083,0,1,0,1,0
2024-02-21 12:00:00+00:00,1.8834,28.39,2.5098,963,106.37,95.11,0.0838,0,1,0,1,0
2024-02-21 13:00:00+00:00,1.8312,17.23,2.5167,846,106.13,94.75,0.0845,0,1,0,0,0
2024-02-21 14:00:00+00:00,1.7398,22.84,2.4853,561,105.94,94.34,0.0855,0,1,0,0,0
2024-02-21 15:00:00+00:00,1.6885,28.14,2.4873,601,105.68,93.96,0.0854,0,1,0,1,0
2024-02-21 16:00:00+00:00,1.6323,18.1,2.4822,463,105.45,93.61,0.088,0,1,0,0,0
2024-02-21 17:00:00+00:00,1.5682,18.98,2.4959,456,105.11,93.3,0.084,0,0,1,0,0
2024-02-21 18:00:00+00:00,1.5036,17.09,2.4899,486,104.83,92.86,0.091,0,0,1,0,0
2024-02-21 19:00:00+00:00,1.4323,14.93,2.4835,613,104.5,92.57,0.0898,0,0,1,0,0
2024-02-21 20:00:00+00:00,1.4147,16.75,2.4983,588,104.23,92.23,0.0832,0,0,1,0,0
2024-02-21 21:00:00+00:00,1.402,13.88,2.505,677,103.92,91.97,0.0842,0,0,1,0,0
2024-02-21 22:00:00+00:00,1.4025,20.17,2.5113,640,103.63,91.72,0.0799,0,0,1,0,0
2024-02-21 23:00:00+00:00,1.4193,16.15,2.5205,783,103.36,91.53,0.0832,0,0,1,0,0
2024-02-22 00:00:00+00:00,1.4352,21.17,2.4896,1180,103.06,91.34,0.0943,0,0,0,0,0
2024-02-22 01:00:00+00:00,1.4445,12.22,2.5048,1056,102.73,91.17,0.0904,1,0,0,0,0
2024-02-22 02:00:00+00:00,1.489,21.65,2.517,1416,102.34,91.02,0.092,1,0,0,0,0
2024-02-22 03:00:00+00:00,1.5906,24.17,2.4965,1329,101.99,90.84,0.0832,1,0,0,1,0
2024-02-22 04:00:00+00:00,1.6132,10.03,2.4917,1433,101.61,90.66,0.0855,1,0,0,0,0
2024-02-22 05:00:00+00:00,1.6668,21.87,2.491,1590,101.23,90.54,0.0811,1,0,0,0,0
2024-02-22 06:00:00+00:00,1.7393,26.14,2.4884,1627,100.85,90.44,0.078,1,0,0,1,0
2024-02-22 07:00:00+00:00,1.7361,13.95,2.4952,1472,100.43,90.3,0.0725,1,0,0,0,0
2024-02-22 08:00:00+00:00,1.7809,28.36,2.5239,1394,99.97,90.23,0.0761,1,0,0,1,0
2024-02-22 09:00:00+00:00,1.7782,22.1,2.5453,1348,99.56,90.15,0.0811,1,0,0,0,0
2024-02-22 10:00:00+00:00,1.7378,16.47,2.5186,1284,99.2,90.05,0.0813,0,1,0,0,0
2024-02-22 11:00:00+00:00,1.7319,19.72,2.5308,1219,98.76,90.08,0.0769,0,1,0,0,0
2024-02-22 12:00:00+00:00,1.7086,22.79,2.5571,1000,98.39,90.07,0.0849,0,1,0,0,0
2024-02-22 13:00:00+00:00,1.6624,20.38,2.5643,932,98.11,90.19,0.0811,0,1,0,0,0
2024-02-22 14:00:00+00:00,1.6105,22.69,2.5854,914,97.78,90.14,0.0703,0,1,0,0,0
2024-02-22 15:00:00+00:00,1.4987,15.4,2.6248,685,97.49,90.17,0.0726,0,1,0,0,0
2024-02-22 16:00:00+00:00,1.4364,20.85,2.644,598,97.14,90.24,0.0671,0,1,0,0,0
2024-02-22 17:00:00+00:00,1.3695,12.93,2.6476,365,96.83,90.4,0.072,0,0,1,0,0
2024-02-22 18:00:00+00:00,1.3009,19.44,2.667,237,96.43,90.54,0.0701,0,0,1,0,0
2024-02-22 19:00:00+00:00,1.2678,15.48,2.6682,556,96.04,90.69,0.0732,0,0,1,0,0
2024-02-22 20:00:00+00:00,1.2765,16.32,2.667,558,95.54,90.8,0.0802,0,0,1,0,0
2024-02-22 21:00:00+00:00,1.3201,26.18,2.6583,595,95.24,90.92,0.0741,0,0,1,1,0
2024-02-22 22:00:00+00:00,1.373,25.46,2.688,774,94.97,91.13,0.0713,0,0,1,1,0
2024-02-22 23:00:00+00:00,1.3936,23.05,2.6698,865,94.6,91.29,0.0709,0,0,1,0,0
2024-02-23 00:00:00+00:00,1.3573,14.54,2.6987,1113,94.24,91.5,0.0786,0,0,0,0,0
2024-02-23 01:00:00+00:00,1.3415,18.42,2.7067,1138,93.87,91.78,0.0753,1,0,0,0,0
2024-02-23 02:00:00+00:00,1.4056,26.07,2.6767,1175,93.56,92.0,0.0723,1,0,0,1,0
2024-02-23 03:00:00+00:00,1.4419,20.71,2.6823,1453,93.3,92.37,0.0747,1,0,0,0,0
2024-02-23 04:00:00+00:00,1.5234,31.6,2.6384,1411,92.9,92.73,0.0718,1,0,0,1,0
2024-02-23 05:00:00+00:00,1.566,21.97,2.6496,1536,92.62,92.97,0.0726,1,0,0,0,0
2024-02-23 06:00:00+00:00,1.5658,20.96,2.6658,1452,92.3,93.26,0.0648,1,0,0,0,0
2024-02-23 07:00:00+00:00,1.5573,18.45,2.6523,1418,92.02,93.49,0.0759,1,0,0,0,0
2024-02-23 08:00:00+00:00,1.5572,20.67,2.6532,1441,91.77,93.81,0.0692,1,0,0,0,0
2024-02-23 09:00:00+00:00,1.5212,19.24,2.6908,1355,91.49,94.21,0.0676,1,0,0,0,0
2024-02-23 10:00:00+00:00,1.5187,23.54,2.6788,1298,91.22,94.57,0.0674,0,1,0,1,0
2024-02-23 11:00:00+00:00,1.4707,24.78,2.6558,1103,90.96,94.98,0.077,0,1,0,1,0
2024-02-23 12:00:00+00:00,1.4116,16.07,2.6839,816,90.77,95.3,0.0703,0,1,0,0,0
2024-02-23 13:00:00+00:00,1.3213,13.34,2.7213,827,90.57,95.74,0.0803,0,1,0,0,0
2024-02-23 14:00:00+00:00,1.2142,10.82,2.7191,829,90.36,96.12,0.084,0,1,0,0,0
2024-02-23 15:00:00+00:00,1.1526,22.54,2.7372,617,90.09,96.53,0.0861,0,1,0,0,0
2024-02-23 16:00:00+00:00,1.0686,14.48,2.7616,542,89.88,96.94,0.0812,0,1,0,0,0
2024-02-23 17:00:00+00:00,0.9996,9.24,2.7442,616,89.74,97.3,0.0841,0,0,1,0,0
2024-02-23 18:00:00+00:00,0.9859,21.94,2.732,429,89.58,97.66,0.0804,0,0,1,0,0
2024-02-23 19:00:00+00:00,1.0048,32.46,2.7543,363,89.46,98.13,0.0868,0,0,1,1,0
2024-02-23 20:00:00+00:00,0.9688,19.97,2.7855,551,89.4,98.56,0.0819,0,0,1,0,0
2024-02-23 21:00:00+00:00,0.9983,24.19,2.7939,598,89.32,99.03,0.0814,0,0,1,1,0
2024-02-23 22:00:00+00:00,0.989,20.41,2.7733,653,89.21,99.46,0.0786,0,0,1,0,0
2024-02-23 23:00:00+00:00,1.0082,19.51,2.8104,853,89.08,99.87,0.0736,0,0,1,0,0
2024-02-24 00:00:00+00:00,1.0458,24.6,2.7966,1049,88.86,100.19,0.0774,0,0,0,1,1
2024-02-24 01:00:00+00:00,1.0727,18.55,2.787,1128,88.78,100.57,0.08,1,0,0,0,1
2024-02-24 02:00:00+00:00,1.1308,21.34,2.7909,1281,88.7,100.96,0.0861,1,0,0,0,1
2024-02-24 03:00:00+00:00,1.1612,21.61,2.8191,1535,88.67,101.43,0.0772,1,0,0,0,1
2024-02-24 04:00:00+00:00,1.1615,16.66,2.833,1399,88.63,101.83,0.0825,1,0,0,0,1
2024-02-24 05:00:00+00:00,1.2317,24.96,2.838,1511,88.59,102.27,0.095,1,0,0,1,1
2024-02-24 06:00:00+00:00,1.2944,19.13,2.8439,1449,88.49,102.64,0.0928,1,0,0,0,1
2024-02-24 07:00:00+00:00,1.3328,16.22,2.8413,1398,88.45,102.94,0.1022,1,0,0,0,1
2024-02-24 08:00:00+00:00,1.3793,22.68,2.849,1375,88.5,103.26,0.1009,1,0,0,0,1
2024-02-24 09:00:00+00:00,1.3436,15.51,2.795,1306,88.62,103.58,0.0941,1,0,0,0,1
2024-02-24 10:00:00+00:00,1.2908,20.14,2.7861,1286,88.66,103.82,0.0925,0,1,0,0,1
2024-02-24 11:00:00+00:00,1.2256,19.95,2.788,1364,88.74,104.07,0.0978,0,1,0,0,1
2024-02-24 12:00:00+00:00,1.2063,25.43,2.7621,928,88.87,104.32,0.0936,0,1,0,1,1
2024-02-24 13:00:00+00:00,1.1592,22.37,2.7672,829,88.92,104.64,0.0906,0,1,0,0,1
2024-02-24 14:00:00+00:00,1.1193,19.87,2.7605,744,89.04,104.75,0.0935,0,1,0,0,1
2024-02-24 15:00:00+00:00,1.0917,24.09,2.793,686,89.12,105.01,0.0936,0,1,0,1,1
2024-02-24 16:00:00+00:00,1.0599,26.95,2.8215,593,89.29,105.14,0.0965,0,1,0,1,1
2024-02-24 17:00:00+00:00,0.9969,22.79,2.809,645,89.44,105.24,0.0977,0,0,1,0,1
2024-02-24 18:00:00+00:00,0.9245,20.05,2.8029,257,89.61,105.43,0.1001,0,0,1,0,1
2024-02-24 19:00:00+00:00,0.8619,13.44,2.7984,278,89.74,105.59,0.0979,0,0,1,0,1
2024-02-24 20:00:00+00:00,0.8347,14.67,2.7864,517,89.96,105.75,0.0991,0,0,1,0,1
2024-02-24 21:00:00+00:00,0.8379,18.47,2.7874,756,90.26,105.87,0.0944,0,0,1,0,1
2024-02-24 22:00:00+00:00,0.8205,16.95,2.7693,593,90.41,106.02,0.1009,0,0,1,0,1
2024-02-24 23:00:00+00:00,0.8561,19.07,2.744,570,90.61,106.09,0.0977,0,0,1,0,1
2024-02-25 00:00:00+00:00,0.9036,20.28,2.7541,1057,90.85,106.09,0.1034,0,0,0,0,1
2024-02-25 01:00:00+00:00,0.9552,22.65,2.7641,1154,91.13,106.09,0.1022,1,0,0,0,1
2024-02-25 02:00:00+00:00,1.0035,19.65,2.7454,1141,91.35,106.12,0.1032,1,0,0,0,1
2024-02-25 03:00:00+00:00,1.0921,22.43,2.7608,1255,91.47,106.03,0.1007,1,0,0,0,1
2024-02-25 04:00:00+00:00,1.1516,20.32,2.7456,1336,91.8,105.92,0.0956,1,0,0,0,1
2024-02-25 05:00:00+00:00,1.1977,10.12,2.7482,1494,92.12,105.81,0.0869,1,0,0,0,1
2024-02-25 06:00:00+00:00,1.2397,15.3,2.7621,1437,92.32,105.58,0.0816,1,0,0,0,1
2024-02-25 07:00:00+00:00,1.274,19.28,2.7588,1532,92.59,105.45,0.08,1,0,0,0,1
2024-02-25 08:00:00+00:00,1.2754,13.95,2.7653,1148,92.97,105.2,0.0811,1,0,0,0,1
2024-02-25 09:00:00+00:00,1.3078,23.0,2.7524,1268,93.36,105.02,0.0861,1,0,0,0,1
2024-02-25 10:00:00+00:00,1.3296,27.65,2.7459,1137,93.72,104.86,0.0839,0,1,0,1,1
2024-02-25 11:00:00+00:00,1.3238,26.09,2.7393,1104,94.04,104.62,0.0795,0,1,0,1,1
2024-02-25 12:00:00+00:00,1.2904,18.93,2.722,946,94.38,104.47,0.0723,0,1,0,0,1
2024-02-25 13:00:00+00:00,1.2939,27.45,2.7162,950,94.71,104.14,0.0747,0,1,0,1,1
2024-02-25 14:00:00+00:00,1.2367,20.74,2.6831,564,95.12,103.93,0.0816,0,1,0,0,1
2024-02-25 15:00:00+00:00,1.1862,18.31,2.6715,651,95.42,103.67,0.0879,0,1,0,0,1
2024-02-25 16:00:00+00:00,1.0986,16.93,2.664,623,95.74,103.28,0.0915,0,1,0,0,1
2024-02-25 17:00:00+00:00,1.0769,18.49,2.6573,703,96.15,103.1,0.0947,0,0,1,0,1
2024-02-25 18:00:00+00:00,1.0109,18.06,2.6509,452,96.51,102.76,0.1032,0,0,1,0,1
2024-02-25 19:00:00+00:00,0.9732,20.85,2.6481,549,96.94,102.37,0.1048,0,0,1,0,1
2024-02-25 20:00:00+00:00,0.9352,20.8,2.6562,387,97.28,101.95,0.108,0,0,1,0,1
2024-02-25 21:00:00+00:00,0.9342,20.02,2.6722,407,97.65,101.57,0.1064,0,0,1,0,1
2024-02-25 22:00:00+00:00,0.9635,22.18,2.6575,834,97.97,101.18,0.0996,0,0,1,0,1
2024-02-25 23:00:00+00:00,1.0428,25.95,2.6318,870,98.35,100.8,0.0962,0,0,1,1,1
2024-02-26 00:00:00+00:00,1.1221,24.75,2.6097,1118,98.65,100.39,0.0962,0,0,0,1,0
2024-02-26 01:00:00+00:00,1.1302,12.58,2.5988,992,99.0,100.02,0.0965,1,0,0,0,0
2024-02-26 02:00:00+00:00,1.1533,8.0,2.5908,1302,99.3,99.59,0.1061,1,0,0,0,0
2024-02-26 03:00:00+00:00,1.2656,24.67,2.5745,1540,99.7,99.09,0.1065,1,0,0,1,0
2024-02-26 04:00:00+00:00,1.2886,13.17,2.5478,1475,100.11,98.66,0.1124,1,0,0,0,0
2024-02-26 05:00:00+00:00,1.3509,18.88,2.5382,1511,100.39,98.13,0.1102,1,0,0,0,0
2024-02-26 06:00:00+00:00,1.3886,14.15,2.5415,1501,100.83,97.73,0.1087,1,0,0,0,0
2024-02-26 07:00:00+00:00,1.4379,10.99,2.5529,1326,101.31,97.26,0.102,1,0,0,0,0
2024-02-26 08:00:00+00:00,1.5046,22.71,2.5413,1569,101.67,96.85,0.0983,1,0,0,0,0
2024-02-26 09:00:00+00:00,1.5641,23.8,2.5326,1292,102.0,96.5,0.1009,1,0,0,1,0
2024-02-26 10:00:00+00:00,1.5278,17.12,2.5137,1300,102.49,96.04,0.101,0,1,0,0,0
2024-02-26 11:00:00+00:00,1.4857,8.0,2.513,973,102.77,95.69,0.1057,0,1,0,0,0
2024-02-26 12:00:00+00:00,1.4748,17.27,2.4959,882,103.11,95.26,0.1066,0,1,0,0,0
2024-02-26 13:00:00+00:00,1.4206,21.96,2.5074,1014,103.45,94.96,0.1048,0,1,0,0,0
2024-02-26 14:00:00+00:00,1.3413,12.61,2.4716,715,103.85,94.55,0.1156,0,1,0,0,0
2024-02-26 15:00:00+00:00,1.3209,20.92,2.4647,792,104.19,94.13,0.1151,0,1,0,0,0
2024-02-26 16:00:00+00:00,1.2901,19.92,2.471,559,104.47,93.8,0.1209,0,1,0,0,0
2024-02-26 17:00:00+00:00,1.257,22.9,2.475,333,104.73,93.42,0.1189,0,0,1,0,0
2024-02-26 18:00:00+00:00,1.2322,20.6,2.5291,589,105.01,93.03,0.1225,0,0,1,0,0
2024-02-26 19:00:00+00:00,1.1866,15.13,2.5358,458,105.25,92.68,0.1271,0,0,1,0,0
2024-02-26 20:00:00+00:00,1.2234,25.98,2.5154,637,105.53,92.35,0.1282,0,0,1,1,0
2024-02-26 21:00:00+00:00,1.2458,19.21,2.5133,649,105.77,92.12,0.1164,0,0,1,0,0
2024-02-26 22:00:00+00:00,1.2469,19.86,2.4777,596,105.96,91.73,0.1165,0,0,1,0,0
2024-02-26 23:00:00+00:00,1.2796,15.33,2.4763,887,106.27,91.46,0.1226,0,0,1,0,0
2024-02-27 00:00:00+00:00,1.3254,17.78,2.4599,1220,106.48,91.24,0.1253,0,0,0,0,0
2024-02-27 01:00:00+00:00,1.3778,15.58,2.4786,1179,106.65,91.01,0.1275,1,0,0,0,0
2024-02-27 02:00:00+00:00,1.477,19.14,2.4678,1244,106.85,90.86,0.1189,1,0,0,0,0
2024-02-27 03:00:00+00:00,1.6212,28.56,2.4658,1461,107.06,90.65,0.1153,1,0,0,1,0
2024-02-27 04:00:00+00:00,1.6757,13.14,2.4534,1454,107.17,90.46,0.1173,1,0,0,0,0
2024-02-27 05:00:00+00:00,1.6878,11.93,2.4887,1504,107.37,90.33,0.1194,1,0,0,0,0
2024-02-27 06:00:00+00:00,1.781,27.36,2.4823,1391,107.48,90.2,0.1255,1,0,0,1,0
2024-02-27 07:00:00+00:00,1.8359,18.95,2.5192,1506,107.72,90.06,0.1247,1,0,0,0,0
2024-02-27 08:00:00+00:00,1.8535,16.65,2.5353,1537,107.89,89.99,0.1268,1,0,0,0,0
2024-02-27 09:00:00+00:00,1.8775,25.2,2.5445,1270,108.0,89.88,0.1268,1,0,0,1,0
2024-02-27 10:00:00+00:00,1.8667,16.97,2.5515,1392,108.08,89.79,0.1219,0,1,0,0,0
2024-02-27 11:00:00+00:00,1.8764,29.13,2.5588,1120,108.18,89.73,0.1106,0,1,0,1,0
2024-02-27 12:00:00+00:00,1.8814,23.39,2.5197,911,108.3,89.79,0.1128,0,1,0,1,0
2024-02-27 13:00:00+00:00,1.8361,17.56,2.5139,970,108.38,89.64,0.1137,0,1,0,0,0
2024-02-27 14:00:00+00:00,1.8264,30.79,2.5307,721,108.43,89.69,0.1106,0,1,0,1,0
2024-02-27 15:00:00+00:00,1.755,16.97,2.5294,722,108.48,89.75,0.1025,0,1,0,0,0
2024-02-27 16:00:00+00:00,1.6987,23.71,2.501,538,108.48,89.74,0.1056,0,1,0,1,0
2024-02-27 17:00:00+00:00,1.6512,21.5,2.4999,511,108.49,89.86,0.1043,0,0,1,0,0
2024-02-27 18:00:00+00:00,1.6513,26.51,2.534,549,108.39,90.0,0.1071,0,0,1,1,0
2024-02-27 19:00:00+00:00,1.6388,27.81,2.5586,546,108.43,90.17,0.1164,0,0,1,1,0
2024-02-27 20:00:00+00:00,1.5845,20.16,2.5568,367,108.43,90.2,0.1057,0,0,1,0,0
2024-02-27 21:00:00+00:00,1.5146,16.23,2.5753,534,108.35,90.44,0.1022,0,0,1,0,0
2024-02-27 22:00:00+00:00,1.5271,22.3,2.5672,843,108.4,90.61,0.1011,0,0,1,0,0
2024-02-27 23:00:00+00:00,1.5427,16.61,2.5324,857,108.34,90.86,0.1084,0,0,1,0,0
2024-02-28 00:00:00+00:00,1.6272,30.07,2.5136,948,108.21,91.13,0.1002,0,0,0,1,0
2024-02-28 01:00:00+00:00,1.6685,20.68,2.5447,994,108.17,91.35,0.1099,1,0,0,0,0
2024-02-28 02:00:00+00:00,1.6913,18.17,2.5388,1142,108.08,91.65,0.1106,1,0,0,0,0
2024-02-28 03:00:00+00:00,1.7095,20.92,2.5336,1151,107.98,91.92,0.1101,1,0,0,0,0
2024-02-28 04:00:00+00:00,1.7313,13.26,2.5272,1423,107.83,92.12,0.1091,1,0,0,0,0
2024-02-28 05:00:00+00:00,1.7646,15.14,2.565,1423,107.71,92.5,0.1069,1,0,0,0,0
2024-02-28 06:00:00+00:00,1.8437,26.0,2.5969,1403,107.54,92.79,0.1122,1,0,0,1,0
2024-02-28 07:00:00+00:00,1.8756,16.72,2.6403,1476,107.4,93.09,0.1068,1,0,0,0,0
2024-02-28 08:00:00+00:00,1.9078,14.77,2.6357,1469,107.13,93.43,0.1086,1,0,0,0,0
2024-02-28 09:00:00+00:00,1.9267,22.68,2.6403,1563,106.91,93.81,0.1066,1,0,0,0,0
2024-02-28 10:00:00+00:00,1.9303,25.93,2.6085,1099,106.79,94.19,0.1028,0,1,0,1,0
2024-02-28 11:00:00+00:00,1.9106,23.59,2.637,1245,106.54,94.6,0.1158,0,1,0,1,0
2024-02-28 12:00:00+00:00,1.8866,24.98,2.6123,1097,106.28,94.93,0.1179,0,1,0,1,0
2024-02-28 13:00:00+00:00,1.7863,16.22,2.6155,793,106.02,95.29,0.1209,0,1,0,0,0
2024-02-28 14:00:00+00:00,1.6914,12.89,2.5924,770,105.71,95.69,0.1266,0,1,0,0,0
2024-02-28 15:00:00+00:00,1.6695,27.51,2.5797,601,105.34,96.2,0.1195,0,1,0,1,0
2024-02-28 16:00:00+00:00,1.5922,18.39,2.5621,586,105.06,96.61,0.1283,0,1,0,0,0
2024-02-28 17:00:00+00:00,1.5398,18.75,2.5494,668,104.79,97.08,0.1157,0,0,1,0,0
2024-02-28 18:00:00+00:00,1.5314,26.64,2.5381,561,104.5,97.5,0.1119,0,0,1,1,0
2024-02-28 19:00:00+00:00,1.4666,22.78,2.5267,568,104.19,97.9,0.1096,0,0,1,0,0
2024-02-28 20:00:00+00:00,1.4551,22.28,2.5431,524,103.89,98.3,0.1125,0,0,1,0,0
2024-02-28 21:00:00+00:00,1.4747,30.83,2.5206,498,103.63,98.71,0.1136,0,0,1,1,0
2024-02-28 22:00:00+00:00,1.4349,16.78,2.5248,729,103.3,99.15,0.1128,0,0,1,0,0
2024-02-28 23:00:00+00:00,1.4607,24.64,2.5489,991,102.94,99.63,0.1127,0,0,1,1,0
2024-02-29 00:00:00+00:00,1.454,20.29,2.5382,847,102.59,100.05,0.1078,0,0,0,0,0
2024-02-29 01:00:00+00:00,1.4697,21.34,2.5234,1024,102.28,100.5,0.1003,1,0,0,0,0
2024-02-29 02:00:00+00:00,1.5101,27.64,2.5186,1263,102.01,100.84,0.104,1,0,0,1,0
2024-02-29 03:00:00+00:00,1.5597,22.54,2.542,1255,101.63,101.2,0.1074,1,0,0,0,0
2024-02-29 04:00:00+00:00,1.5794,22.69,2.5455,1354,101.28,101.53,0.1153,1,0,0,0,0
2024-02-29 05:00:00+00:00,1.6454,25.36,2.5344,1441,100.93,101.9,0.1114,1,0,0,1,0
2024-02-29 06:00:00+00:00,1.6621,18.18,2.5437,1363,100.52,102.23,0.1149,1,0,0,0,0
2024-02-29 07:00:00+00:00,1.673,15.8,2.5212,1386,100.16,102.6,0.1134,1,0,0,0,0
2024-02-29 08:00:00+00:00,1.6871,14.78,2.5346,1503,99.71,102.87,0.1194,1,0,0,0,0
2024-02-29 09:00:00+00:00,1.613,10.17,2.5425,1223,99.25,103.18,0.1245,1,0,0,0,0
2024-02-29 10:00:00+00:00,1.6427,30.28,2.5359,1090,98.9,103.5,0.1256,0,1,0,1,0
2024-02-29 11:00:00+00:00,1.5754,14.48,2.5188,1066,98.51,103.67,0.1239,0,1,0,0,0
2024-02-29 12:00:00+00:00,1.5336,18.89,2.5008,1073,98.14,104.03,0.1287,0,1,0,0,0
2024-02-29 13:00:00+00:00,1.4745,18.62,2.5115,851,97.77,104.25,0.1319,0,1,0,0,0
2024-02-29 14:00:00+00:00,1.4115,21.54,2.536,704,97.35,104.37,0.1285,0,1,0,0,0
2024-02-29 15:00:00+00:00,1.3631,24.08,2.5229,651,96.97,104.58,0.1218,0,1,0,1,0
2024-02-29 16:00:00+00:00,1.2986,24.3,2.5318,392,96.54,104.76,0.1204,0,1,0,1,0
2024-02-29 17:00:00+00:00,1.25,17.08,2.4898,567,96.24,104.92,0.128,0,0,1,0,0
2024-02-29 18:00:00+00:00,1.207,19.16,2.4782,538,95.81,105.1,0.1337,0,0,1,0,0
2024-02-29 19:00:00+00:00,1.1887,21.41,2.4778,476,95.43,105.26,0.1281,0,0,1,0,0
2024-02-29 20:00:00+00:00,1.1523,18.76,2.4598,668,95.02,105.37,0.1223,0,0,1,0,0
2024-02-29 21:00:00+00:00,1.1686,28.04,2.4415,534,94.7,105.47,0.1287,0,0,1,1,0
2024-02-29 22:00:00+00:00,1.1626,22.45,2.4287,863,94.33,105.52,0.123,0,0,1,0,0
2024-02-29 23:00:00+00:00,1.2077,23.67,2.4353,886,93.96,105.64,0.1255,0,0,1,1,0
